conversation_id,id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,text,created_at,in_reply_to_user_id
1308974655185866755,1308974655185866755,1,0,10,1,48322770,"Vacina contra o coronavirus produzida pela @UFPR é eficaz em duas doses 

https://t.co/RsFg0jAvUo",2020-09-24T03:40:52.000Z,
1308873837828870145,1308873837828870145,1,0,5,0,112786548,"Em desenvolvimento! https://t.co/q98AwuFHz1

#Vacina #UFPR #coronavírus #covid19 #testes #TribunaDoParaná",2020-09-23T21:00:15.000Z,
1308409499506663426,1308409499506663426,1,1,2,0,112786548,"Não vacile! https://t.co/7GWAT3C1zP 

#UFPR #EmanuelMaltempi #bioquímico #mortes #Covid19 #coronavírus #Curitiba #TribunaDoParaná",2020-09-22T14:15:08.000Z,
1308058411280470016,1308058411280470016,1,0,10,0,1020385106727440384,"#Coronavírus l A pesquisa, coordenada pelo professor Luciano Huergo, do Laboratório de Microbiologia Molecular da
@UFPR é uma adaptação ao tradicional método Elisa, teste imunológico que quantifica a concentração de antígenos e anticorpos. Saiba mais: https://t.co/OHBD9hN7kt https://t.co/eABumQyG5F",2020-09-21T15:00:02.000Z,
1306354649511985152,1306354649511985152,1,0,14,0,1031517212979470337,"Due to the limitations imposed by COVID-19, students are taking turns to work in the lab ... It seems that @arianeeschmidt does not want to waste time!!!! 🤣🤣🤣🤣
@GqmUfpr @UFPR https://t.co/YwV3gFwg0F",2020-09-16T22:09:53.000Z,
1306306862891982848,1306306862891982848,3,0,5,0,1020385106727440384,"#Coronavírus l A pesquisa, coordenada pelo professor Luciano Huergo, do Laboratório de Microbiologia Molecular da @UFPR é uma adaptação ao tradicional método Elisa, teste imunológico que quantifica a concentração de antígenos e anticorpos. Saiba mais: https://t.co/OHBD9hN7kt https://t.co/sgP0x9RzZT",2020-09-16T19:00:00.000Z,
1305980963235692545,1305980963235692545,6,0,8,0,2709871813,"História em quadrinhos sobre a covid-19 produzida na @UFPR é premiada no Instituto Butantan

https://t.co/GfUjIf4UD6",2020-09-15T21:25:00.000Z,
1305823682011574273,1305823682011574273,2,0,9,0,1020385106727440384,"#Coronavírus l A pesquisa, coordenada pelo professor Luciano Huergo, do Laboratório de Microbiologia Molecular da @UFPR é uma adaptação ao tradicional método Elisa, teste imunológico que quantifica a concentração de antígenos e anticorpos. Saiba mais: https://t.co/OHBD9hvwsV https://t.co/B7jKTpp2sE",2020-09-15T11:00:01.000Z,
1305491490458787841,1305491490458787841,1,0,8,0,1020385106727440384,"#Coronavírus l A pesquisa, coordenada pelo professor Luciano Huergo, do Laboratório de Microbiologia Molecular da @UFPR é uma adaptação ao tradicional método Elisa, teste imunológico que quantifica a concentração de antígenos e anticorpos. Saiba mais: https://t.co/OHBD9hvwsV https://t.co/RAxikjESCp",2020-09-14T13:00:00.000Z,
1303800346876219393,1303800346876219393,0,0,2,0,140887581,"O setor do turismo foi um dos mais afetados pelo novo Coronavírus. Pensando nisso, a professora Rita de Cássia Ariza da Cruz, do Departamento de Geografia, analisa quais foram os impactos da doença no setor e em áreas relacionadas, como a economia.
@UFPR 

https://t.co/F1DQI10ObP",2020-09-09T21:00:00.000Z,
1303755579333238791,1303755579333238791,2,1,3,0,69973470,"🔍👨‍🏫💬Opinião CCONS: Lei Complementar nº 173/2020, com Prof. @rodrigokanayama (@UFPR).

Neste episódio é comentado sobre a Lei Complementar nº 173/2020, que estabeleceu o Programa Federativo de Enfrentamento ao Coronavírus! https://t.co/maHpe5ivw4 #pesquisa #coronavírus #direito",2020-09-09T18:02:07.000Z,
1303748503320002560,1303748503320002560,0,0,2,0,830052063891558400,"Mais rápido e mais preciso.
Assim é o teste desenvolvido pela @UFPR, para o diagnóstico de covid-19, conforme constata pesquisa:
https://t.co/yelSSAqiD4
#UniversidadePública: noticiamos",2020-09-09T17:34:00.000Z,
1303109849220370432,1303109849220370432,0,0,0,0,1129899362723737600,"Valor de produção do teste individual é de somente R$ 5,00, segundo UFPR. https://t.co/ak2ymHxMMn

#ufpr #ufprlitoral #vacinacovid #covid_19 #covidvacina #parana #vacina",2020-09-07T23:16:13.000Z,
1301180686926262272,1301180686926262272,0,0,0,0,73636563,A @UFPR pede toda semana que informemos se estamos doentes ou cuidando de alguém doente. Mas por que não divulga esses dados? Há professores e funcionários doentes? E alunos? Algum professor ou aposentado faleceu de covid?,2020-09-02T15:30:25.000Z,
1300522127901315086,1300522127901315086,0,0,5,0,1283499179088777219,"#COVID19 #teste #universidade @UFPR 

Método desenvolvido pela UFPR é mais preciso e ágil do que o teste tradicional para o coronavírus, além de possuir potencial para utilização em postos de atendimento e adaptação para diagnóstico de outras doenças. https://t.co/ce32Ffsc4Z",2020-08-31T19:53:32.000Z,
1300436425117179907,1300436425117179907,8,1,24,4,156372899,"Nosso 🧶 diário começa com notas positivas e otimistas. 

Estamos todos precisando de um pouco de esperança!

A @UFPR criou teste para Covid-19 considerado + rápido e preciso do que o ""padrão ouro"", nota máxima para testes.  

Viva o Brasil! 🇧🇷

https://t.co/hUqaNN8LwP

👇",2020-08-31T14:12:59.000Z,
1299767443666108422,1299825836980346881,0,0,0,0,1231328552253116418,"@CAlmeryndo @tribunapr @UFPR Esse ano no Paraná teve 200mil casos de dengue, com total de 170 mortes; COVID tem até agora 127 mil casos com 3195 mortes; um ano de COVID matou o equivalente muitos anos de dengue no Paraná; a vacina pra dengue não é prioridade, tem pouca mortalidade, além de investimento alto.",2020-08-29T21:46:43.000Z,1260905616341639169
1299504911982514180,1299504911982514180,0,0,9,0,479186555,Pesquisadores da @UFPR desenvolveram teste rápido para coronavírus que custará somente R$ 5. Viva a CIÊNCIA! 👏🏼👏🏼👏🏼,2020-08-29T00:31:29.000Z,
1299435490794405892,1299435490794405892,0,1,2,0,56501002,"Que horror essa candidatura para a reitoria da @UFPR . Imagine a cara dos professores e alunos com essa declaração, que foi dada justamente em um encontro com pesquisadores do setor de Ciências Biológicas 🤦🏻‍♂️https://t.co/Jjm67uzN1s",2020-08-28T19:55:38.000Z,
1299339142158077953,1299339142158077953,0,1,1,1,1259624231765184514,"Ei, quer descobrir qual álcool é mais eficiente contra o Covid? A @UFPR está oferecendo gratuitamente uma testagem para você saber a qualidade dos produtos que está adquirindo. Pra participar, é só agendar enviando um e-mail para o departamento de química. (:",2020-08-28T13:32:46.000Z,
1299092740677001216,1299095249361539073,1,0,2,0,1298348440888500230,"Com o avanço da COVID o número de pessoas com SFC irá aumentar. Precisamos de estudos como esse no Brasil, estudos para achar um marcador biológico e um tratamento eficaz.
@oatila @usponline @BlogsUnicamp @drauziovarella @ufrj @ufmg @UFCinforma @ufrgsnoticias @UFSC @UFPR",2020-08-27T21:23:38.000Z,1298348440888500230
1298791371227230208,1298791371227230208,0,0,1,0,1134173494546173952,"Juiz concede liminar para diminuir em 50% o valor da mensalidade para estudante do curso de medicina, isso no período da suspensão das aulas presenciais!

#covid #curitiba #covid19 #direiro #medicina #ufpr #saude #barroso #stf #stj",2020-08-27T01:16:07.000Z,
1298256796075712513,1298256796075712513,4,0,21,1,1219607448664838144,"Acaba de entrar na Bori um novo estudo preliminar (preprint) de físicos das federais de Pernambuco, Sergipe e Paraná sobre evolução da pandemia no Brasil neste mês de agosto:
https://t.co/3pNEW6d3y4
@RedeSciELO @AscomUFPE @UFPR https://t.co/slgrYhD61W",2020-08-25T13:51:55.000Z,
1297923643838693376,1297923643838693376,0,0,0,0,111873848,O que que deu com as parcerias que a @UFPR tava realizando para realizar o teste de covid por um pouco mais de 10 reais?,2020-08-24T15:48:05.000Z,
1297789302156349440,1297789302156349440,0,0,0,0,3679683390,"#mdpidiagnostics Red Blood Cell Distribution Width (#RDW) Predicts #COVID-19 Severity: A Prospective, Observational Study from the Cincinnati #SARS-CoV-2 Emergency Department Cohort @CincyChildrens @uofcincy @UFPR @UniVerona 🙌https://t.co/coDlAk5q0M https://t.co/nSSKZ2xNOG",2020-08-24T06:54:16.000Z,
1296252063622598656,1296252063622598656,1,0,2,0,1258514008002498562,"A fundamental question...

How relevant is the decision of containment measures against COVID-19 ... https://t.co/ueo4nU2o9o 

#coronavirus #COVID19 #physics #chaos @cesar_manchein @udesc @UdescJoinville @UFPR",2020-08-20T01:05:49.000Z,
1296214149396144132,1296214149396144132,7,3,21,2,1197956983455993862,"O Hospital Universitário de Brasília, da @unb_oficial, e o Complexo Hospital de Clínicas, da @UFPR, procuram voluntários para participar do ensaio clínico que busca comprovar a eficácia e a segurança de nova vacina contra a Covid-19. https://t.co/YRL3Z05AqM",2020-08-19T22:35:10.000Z,
1296201367359557633,1296203020372529160,0,1,0,0,1248265371221667841,"@govbr @unb_oficial @UFPR @ebserh Sou da linha de frente do COVID...e quero saber se essa é a ""Vachina"" ???",2020-08-19T21:50:57.000Z,861707648584085504
1296201367359557633,1296201367359557633,14,2,63,1,861707648584085504,"O Hospital Universitário de Brasília, da @unb_oficial (HUB-UnB) e o Complexo Hospital de Clínicas, da @ufpr (CHC-UFPR), procuram profissionais de saúde para atuarem como voluntários em ensaio clínico que busca comprovar a eficácia e a segurança de nova vacina contra a Covid-19. https://t.co/AV0ebJIq82",2020-08-19T21:44:22.000Z,
1295846308012531718,1295846308012531718,0,0,0,0,1253362956387188736,"🚨 #Notícia🚨

Não foi desta vez que o novo cronograma do #concurso da @pcpr_oficial  foi definido. Em reunião realizada na tarde desta terça(18), a PC PR e a @UFPR decidiram manter suspensa a realização das provas devido à pandemia do novo coronavírus.

https://t.co/pJsS6XwUZs",2020-08-18T22:13:30.000Z,
1293666665482330112,1293666665482330112,0,0,0,0,78462426,"A @OABPR e a ESA/PR estão fazendo esse importante movimento para que a Advocacia contribua para comprar testes de COVID-19 para as equipes médicas do Hospital de Clínicas da @UFPR / @AmigosdoHC, maior hospital público do Estado do Paraná. 

Ajude você também! https://t.co/y1ZiiR3y75",2020-08-12T21:52:22.000Z,
1292159641179348993,1292159641179348993,1,0,5,0,830052063891558400,"#Porquehojeésábado é dia de... se informar.

Tira-dúvidas da @UFPR sobre o novo coronavírus:

https://t.co/aezjSqm8lU

#FicaEmCasa.

Se, por necessidade, tiver de sair, só de máscara.",2020-08-08T18:04:00.000Z,
1291888635063615488,1291888635063615488,7,0,20,1,779897284532113408,"Thanks to #opendata sharing by @cdts_fiocruz @fiocruz @UFPR @scdhec @CDCgov @KATarinambraun @GageKMoreno @tcflab @dho_lab @hkumed @KoreaCDC, Public Health Directorate Bahrain &amp; @GISAID, we have new #SARSCoV2 #COVID-19 sequences from Hong Kong, South Korea, Bahrain, Brazil, USA! https://t.co/lqYCCB7xJS",2020-08-08T00:07:07.000Z,
1291128991659765762,1291128991659765762,0,0,0,0,326370499,"Do governo paulista: testes da CoronaVac em Curitiba devem iniciar nesta sexta-feira (07), no Complexo Hospital de Clínicas da @UFPR 

Até sábado, 10 dos 12 centros selecionados já estarão com os testes da vacina em andamento

https://t.co/MdP0gQV8YR",2020-08-05T21:48:34.000Z,
1290694990411313153,1290694990411313153,6,0,18,1,830052063891558400,"Este material da @UFPR explica tim tim por tim tim por que a máscara é fundamental como prevenção à covid-19:

https://t.co/mXdbC3GmwJ

#FicaEmCasa mas, se precisar sair, só de máscara",2020-08-04T17:04:00.000Z,
1289296897467772929,1289296897467772929,0,0,0,0,46697135,"ELEIÇÃO DIRETA À REITORIA DA @UFPR - 1o. Debate Virtual em https://t.co/GpTjzaE1h6 Agora, pergunta do SINDITEST sobre a falta de isonomia no pagamento dos Adic. Insalubridade aos trabalhadores do CHC que estão na linha de frente de combate à COVID-19",2020-07-31T20:28:28.000Z,
1289245453947514880,1289245453947514880,3,0,4,0,39990331,"Muito bom esse episódio, escute:  Episódio #33 - ESPECIAL - Divulgação Científica Episódio de Fala, #Cientista! Via @UFPR
https://t.co/HsuOXuCz4t #ciencia #divulgacao #ufpr #PodcastNoSpotify #podcast #coronavirus",2020-07-31T17:04:03.000Z,
1287511064335319045,1287526291110068233,0,0,1,0,1075488626933460993,@UFPR parabéns a todos os envolvidos na ajuda da cura contra o Covid-19,2020-07-26T23:12:43.000Z,23978439
1286994752265748484,1286994752265748484,1,0,3,0,112786548,"O Hospital de Clínicas da UFPR vai iniciar os testes da vacina contra o coronavírus em Curitiba a partir de 3 de agosto. https://t.co/dlPHJcIROe

#HospitaldeClínicas #UFPR #vacina #Coronavírus #Covid19 #testes #Curitiba #TribunaDoParaná",2020-07-25T12:00:34.000Z,
1286307913598894081,1286307913598894081,0,0,2,0,1365246536,"Esta semana tem mais um texto interessante no blog Ligados pela Química, mantido por professores da @UFPR: Compostos antirretrovirais no combate à AIDS e à COVID-19. 
Boa leitura.
https://t.co/W8leWkNA6c",2020-07-23T14:31:19.000Z,
1283531448687919104,1283531448687919104,0,0,0,0,58538112,"Bolsistas reforçam combate ao coronavírus em unidade prisional
 https://t.co/BjHRhdYdL5 
#Curitiba #saudecuritiba #centrodecuritiba #covid19curitiba #curitibasualinda #ufpr #paranaenses #universidadepublica #medicinacuritiba #curitibando #curitibapr #politicacuritiba #depenparana",2020-07-15T22:38:38.000Z,
1283065686584176649,1283065686584176649,7,1,5,0,1278129338634903552,"O terceiro episódio da série ""Será?"" do PPG-GEN para informar sobre a COVID-19! Será que eu posso usar a máscara no pescoço? @UFPR #blufpr #science #covid-19 #coronavirus #pandemia #divulgacaocientífica #ufpr Baixe para o compartilhar no WhatsApp: https://t.co/rPrNgL3Bc4 @apgufpr https://t.co/BCZxO1PisT",2020-07-14T15:47:52.000Z,
1282784816455397381,1282784816455397381,0,0,0,0,58538112,"Zoo participa de pesquisa sobre covid-19 em felinos selvagens
 https://t.co/q3VF3u82QK 
#zoologicodecuritiba #zoocuritiba #ufpr #universidadepublica #curitiba #centrodecuritiba #curitibasualinda #prefeituradecuritiba #pesquisadores #ambientalistas #paranaenses",2020-07-13T21:11:47.000Z,
1282764917163032581,1282764917163032581,1,0,0,0,21299873,"Alô, MEC! Pessoal da Universidade Federal do Paraná transa e faz pesquisa! Tudo gente normal, ok?
@MEC_Comunicacao @UFPR @portalbemparana @pluraljorbr @BlogdoNoblat @BlogOlhoNaMira 
#pandemia #Covid_19 #pesquisa #ciencia https://t.co/hUtzW3xIi7",2020-07-13T19:52:43.000Z,
1282513269723471872,1282513269723471872,14,4,59,1,47946626,"Um modelo matemático desenvolvido pela @UFPR mostra uma evolução trágica: em duas semanas teremos 1,6 mil mortes diárias ou mais por COVID-19 no Brasil. 

Texto meu pra @RevistaEpoca 

https://t.co/I5Td4U5X3a",2020-07-13T03:12:46.000Z,
1282077896576765957,1282077896576765957,2,0,2,0,62149576,"Pesquisa da @UFPR noticiada pelo jornal local mostra explosão dos casos de covid-19 na periferia de Curitiba, de maio pra junho.
Gente que foi obrigada a se aglomerar em ônibus por causa do flexibilizou geral imposto por entidades empresariais, que agora fazem cara de paisagem.",2020-07-11T22:22:45.000Z,
1281290133283586050,1281290133283586050,0,0,0,0,1062433641735864320,"Voluntários podem responder questionário sobre comportamento na pandemia
Estudo é realizado de forma online pela UFPR.
https://t.co/aKhqoCXp9n
#coronavírus #covid-19 #pandemia #ufpr #universidadefederaldoparaná
Leia esta e outras notícias no s...
https://t.co/aKhqoCXp9n",2020-07-09T18:12:27.000Z,
1281290131358404615,1281290131358404615,0,0,0,0,34352933,"Voluntários podem responder questionário sobre comportamento na pandemia
Estudo é realizado de forma online pela UFPR.
https://t.co/Ic0RTyxnOm
#coronavírus #covid-19 #pandemia #ufpr #universidadefederaldoparaná
Leia esta e outras notícias no s...
https://t.co/Ic0RTyxnOm",2020-07-09T18:12:27.000Z,
1281282017800474630,1281282017800474630,4,0,12,0,1258232347293634560,"Uma pesquisa realizada no @laesbufpr da @UFPR utiliza a inovação dos biossensores para construção de metodologias alternativas para o diagnóstico da covid-19.
https://t.co/NRd7vU59jM",2020-07-09T17:40:12.000Z,
1280125596044058636,1280125596044058636,2,0,14,2,830052063891558400,"Tecnologias desenvolvidas pela @UFPR barateiam testes para covid-19:
https://t.co/JeDVtAGPN5",2020-07-06T13:05:00.000Z,
1280125048699920384,1280125048699920384,7,0,14,1,116851757,"Pensando em inspirar a nova geração de meninas, seis professoras doutoras da área de ciências exatas da @UFPR elaboraram o livro de passatempos 'Mulheres Cientistas: Coronavírus'. 

#PlanInternationalBrasil
#COVID19
#CoronaVirus
#MulheresnaCiência

https://t.co/2zXkNmtC07",2020-07-06T13:02:49.000Z,
1279029516401283075,1279029516401283075,3,0,6,0,249102629,Biochemist and #Humboldtian Luciano F. Huergo has developed a novel immunological method to detect #COVID19. @UFPR https://t.co/F1qOYuWreM,2020-07-03T12:29:34.000Z,
1277995998850187264,1278837443895140353,0,0,3,0,888605451725799425,"@njrans_ @UFPR Ahhh, essa balbúrdia kkk.
Se liga nessa outra notícia: 
https://t.co/OUImlSdX19",2020-07-02T23:46:20.000Z,3041059839
1278823117301874696,1278823117301874696,3,0,11,1,549215324,"Físico da #UFPR fala sobre o Portal COVIDー19 no #Paraná e a disseminação da doença no estado

#SBF #COVIDー19 #Física

https://t.co/d9q303o8GA",2020-07-02T22:49:25.000Z,
1278375056025018369,1278729292717928449,0,2,2,0,1196943710044532736,@gui_de_assis @Lari_fsil @noe_741 @Zanottt @UFPR @Nathyguima1 É fácil de achar se você sabe o que procurar haushsusjs o ano de 2019/2020 EU N SEI pq não tem info. Sei la covid corroeu o arquivo n sei,2020-07-02T16:36:35.000Z,795314476685946884
1278651381486882816,1278651381486882816,0,1,7,0,1046886675765518338,"coronavírus pare, eu ainda quero realizar o meu sonho de entrar na @UFPR",2020-07-02T11:27:00.000Z,
1277977800859738114,1277977800859738114,1,0,5,1,169615452,"Another paper published with colleagues from @PUCPRoficial (@PPGEPS_PUCPR), @UFPR and @UTFPR_.

""Forecasting Brazilian and American COVID-19 cases based on artificial intelligence coupled with climatic exogenous variables""

Link for 50 days free access:
https://t.co/zZMN94g1Zq https://t.co/5rB4EkpTh3",2020-06-30T14:50:26.000Z,
1276715509472464898,1276715509472464898,0,0,4,0,1255905072845852678,"Stem cells and Covid-19!  Great collaboration from 
@LABCET_Fiocruz, @PUCPRoficial and @chcufpr @UFPR!
@rpcparana #MeioDiaParanáCuritiba #stemcells #MSC #umbilical #cord #COVID19 #Curitiba #Science
https://t.co/SLRPWgjNnp",2020-06-27T03:14:32.000Z,
1276104538513117186,1276104538513117186,21,1,38,1,243286973,Notícia boa também tem que ser divulgada #combateaocoronavirus #coronavirus #coronavirus2020 #ficaemcasasepuder #coronavirusbrazil #coronavirusnobrasil #coronavirusbrasil #covid19 #ufpr #ufprlitoral #balburdia #cientista #charge #cartoon #desenho #art #arte https://t.co/6r3htmduI0,2020-06-25T10:46:45.000Z,
1275996960378494977,1276000068823404544,0,0,0,0,104942020,"esses são alguns que creio que podem interessar você, mas tem muito mais no site da @UFPR. 
clica ai https://t.co/ER2TR4qdTL.",2020-06-25T03:51:37.000Z,104942020
1275889624100016130,1275889624100016130,0,0,0,0,14980096,"Brazil, Bolsonaro &amp; the Coronavirus Catastrophe - with Jeremy Corbyn &amp; D... https://t.co/O4LBu7GDub via @YouTube @GretaThunberg @mac_usp @idea_unicamp @UfalOficial @usponline @UNIGRAN @universiBrasil @UFAM @ufvbr @UniversidadeUPF @acruzeirodosul @uff_br @UFPR @cienciausp",2020-06-24T20:32:45.000Z,
1275870980867600384,1275870980867600384,5,0,17,2,2709871813,"Sul e Centro-Oeste são os novos epicentros da Covid-19 no Brasil, aponta estudo da @UFPR

https://t.co/GhJP8dICon",2020-06-24T19:18:41.000Z,
1275837502000070670,1275837502000070670,1,0,0,0,53161078,"Jovem militante do PCdoB, Camila Lanes é pré-candidata do partido curitibano à prefeitura.  Na @UFPR, a pré-candidata a vereadora é a enfermeira do HC Rosmara, uma das combatentes de linha de frente contra a COVID-19. https://t.co/Bg2tYUT5Cj",2020-06-24T17:05:39.000Z,
1275831145586982914,1275831145586982914,0,0,0,0,53161078,"Cons. Universitário da @UFPR reunido em 18/06 decidiu realizar votação pela internet para sucessão na Reitoria, por causa da pandemia COVID-19. Surgiu certa polêmica; será a primeira vez que se faz eleição assim, virtual. Mas maioria apoia a medida.",2020-06-24T16:40:23.000Z,
1275775546220318720,1275775546220318720,1,1,3,0,346248608,Um modelo estatístico adaptado da literatura internacional e alimentado por pesquisadores da @UFPR baseado na taxa da transmissibilidade da #COVID__19  indica que o #Sul e o #CentroOeste são os novos focos da disseminação da doença no #Brasil.  #coronavirus,2020-06-24T12:59:27.000Z,
1275550254990057472,1275550254990057472,2,0,1,0,361897752,"#UFPR cria kits que podem baixar custo de testes de #covid-19 para R$ 10
https://t.co/uwMi6uqaxK #coronavirus",2020-06-23T22:04:14.000Z,
1275518810548768768,1275518810548768768,1,0,1,0,1097834715086770176,"Para ler este artigo na íntegra acesse https://t.co/DmABKiMc5G

#Criança
#Coronavírus
#Covid-19
#Enfermagempediátrica
#Enfermagem

@Red_BVS 
@UFPR https://t.co/kdF2zb1UG9",2020-06-23T19:59:17.000Z,
1275387726737653760,1275387726737653760,0,0,1,0,906954736225710080,"https://t.co/jielOQEQkq
Divulguem essa descoberta da @UFPR para q empresas com capacidade de produção em escala, conheçam a pesquisa, realizada em universidade pública, e queiram se interessar em produzir os kits p detecção do coronavírus. @GloboNews @_pinheira @blogdopannunzio",2020-06-23T11:18:24.000Z,
1275223752217890816,1275223752217890816,0,0,2,0,357113334,@ufpr sempre levando a ciência a sério. https://t.co/tFM7f6hMAx,2020-06-23T00:26:49.000Z,23978439
1275217776211304459,1275217776211304459,1,0,1,0,1030639113182085120,Barburdia #Covid_19 #ufpr #curitiba https://t.co/YL0UxA2mz5,2020-06-23T00:03:04.000Z,
1275139871485689856,1275167515287719937,0,0,0,0,3116784850,"@pcpr_oficial @UFPR Foi uma sábia decisão, pois preserva a integridade dos que vão servir na fiscalização, dos candidatos e de toda a sociedade, uma vez que evita a propagação do Covid-19. Parabéns a todos que direta ou indiretamente contribuíram com essa decisão que traz segurança.",2020-06-22T20:43:21.000Z,1095935839765442560
1275164154278576137,1275164154278576137,5,0,29,2,14434407,"🔬🧫 Pesquisadores do Paraná iniciaram um estudo que usa células-tronco no tratamento de pacientes com a #COVID19 | https://t.co/8xL9eXTtvQ

📷 Reprodução/ @TVBrasil©

@PUCPRoficial @UFPR  @fiocruz https://t.co/vPolqeK16B",2020-06-22T20:30:00.000Z,
1273772077053612034,1273772077053612034,0,0,0,0,1097834715086770176,"Para ler o editorial na íntegra acesse https://t.co/YZ0ETawoE1

#editorialenfermagem
#tríadedaproteçãoreversa
#covid-19
#cuidadosemenfermagem

@Red_BVS BVS Enfermagem/Enfermería/Nursing
@UFPR UFPR (Universidade Federal do Paraná)

Autora: Elaine Drehmer de Almeida Cruz https://t.co/s7aCjDoFqw",2020-06-19T00:18:23.000Z,
1273378550775779334,1273378550775779334,0,0,0,0,1259924237575507969,#coronavirus #COVID19 @AmigosdoHC #UFPR https://t.co/Ar1m4JENqO,2020-06-17T22:14:39.000Z,
1273071728151924736,1273071728151924736,1,0,1,0,38886952,Da @UFPR para o Brasil! #coronavirus #curitiba #jornalismo https://t.co/DizIqkETC1,2020-06-17T01:55:27.000Z,
1272590725826465793,1272590725826465793,0,0,6,0,1129899362723737600,"O método escolhido proporciona baixo custo no produto final e pode ser replicado em vacinas para outras enfermidades. https://t.co/OXQgYCmPjB

#ufpr #vacina #coroavirus #guaratuba",2020-06-15T18:04:07.000Z,
1271466968563007490,1271466968563007490,5,0,10,0,20073834,"Evento de extensão promovido pelo @PPGGI_UFPR @UFPR

Calendário destacável 04/08/2020 – 14h às 16h – Visualização de dados científicos no contexto do COVID-19
Palestrante: Prof. Dr. Fabiano Couto Corrêa (UFRGS)
Mediador: @ricardomendesjr 
Inscrições: https://t.co/w5U3iRRMK9 https://t.co/9j0a4oYsMN",2020-06-12T15:38:42.000Z,
1271277941121527808,1271277941121527808,10,0,33,1,183706945,"Professoras da UFPR lançam livro de passatempos sobre mulheres cientistas no combate ao coronavírus; baixe gratuitamente.
Saiba mais:
https://t.co/ih9T6WciBp
#mulherescientistas #professorasufpr #ufpr
#passatempos #coronavirus @UFPR https://t.co/FbPPCgU0rj",2020-06-12T03:07:35.000Z,
1271117449975529473,1271117449975529473,0,0,0,0,798274450764480513,"""Pesquisadores da Universidade Federal do Paraná (#UFPR) estão desenvolvendo um desinfetante de ação prolongada 
 #tecnologia #Brasil #Universidade #Pesquisa #Quarentena #FicaEmCASA #CoronaVirus #Noticias 
#Parana #RS #RioGrandeDoSul 

https://t.co/DQ7bo7lbWC",2020-06-11T16:29:50.000Z,
1271044230396469248,1271080523973251073,0,0,1,0,2477619241,"@raquelrguima @IIASAVienna @UFPR See the RePEc Biblio about the Economics of Covid-19 (to be updated soon)

https://t.co/g9f0ilZ8BV",2020-06-11T14:03:07.000Z,295675156
1271044230396469248,1271046279603290114,0,0,1,0,36047098,@raquelrguima @IIASAVienna @UFPR Cornucopia here from @BrookingsInst https://t.co/NnV5TZSfJh,2020-06-11T11:47:02.000Z,295675156
1270859402728427522,1270859402728427522,4,1,8,0,20073834,"Evento de Extensão promovido pelo @PPGGI_UFPR @UFPR  📉🧬

📆 23/06/2020 - 14h às 16h - Gestão e reuso de dados científicos no contexto do COVID-19
Palestrante: Profa. Dra. Luana Sales (IBICT)
Mediadora: Ma. Jenifer Grieger (PPGGI/UFPR)
Inscrições: https://t.co/LTUqF2GLWd https://t.co/wlru7AdpQi",2020-06-10T23:24:27.000Z,
1270830020907405313,1270830020907405313,0,0,1,0,75355286,"Voluntários criam plataforma que atualiza casos de coronavírus em todas as regiões brasileiras | Band News FM Curitiba https://t.co/E41SKnrHct

#ufpr",2020-06-10T21:27:42.000Z,
1270375609739415558,1270375609739415558,0,0,1,0,1270373899113508864,Renovando os meios de comunicação em tempos de Covid-19 #empreendedorismo #inovação #covid_19 #ufpr https://t.co/99jcLkmVnB,2020-06-09T15:22:02.000Z,
1270178920101482496,1270178920101482496,0,0,0,0,1127026472231800832,"Semana que vem uma disciplina minha estaria acabando e daqui duas semanas, outra disciplina. Graças ao COVID-19, uma disciplina tive 1 semana letiva e outra 2 semanas letivas.

Me dê boas notícias de um breve retorno a atividades acadêmicas @UFPR.",2020-06-09T02:20:27.000Z,
1270034620340482048,1270034620340482048,8,0,24,2,1167470918194663424,"Reportagem de @VilhenaSoares sobre a Covid-19 e seus efeitos sobre o cérebro. Foi um alegria colaborar. Fruto do sinergismo com a @agencia_bori, @UFPR, @regianeribeiro_, @stevensrehen, @binerighetti, @Sofialmdo, https://t.co/w66aIsaMsb",2020-06-08T16:47:04.000Z,
1269048871772131328,1269048871772131328,2,0,10,0,1040306917292351488,"Conheça o livro idealizado por professoras da UFPR: 'Mulheres cientistas: coronavírus'. ⬇https://t.co/KLQrAxZcnX

#Jornalismo #TVEvangelizar #MulheresCientistas #Coronavírus #UFPR",2020-06-05T23:30:03.000Z,
1268240726774689793,1268240726774689793,1,0,0,0,17897953,Nós do @cptufpr  destaque no portal da @UFPR: https://t.co/NlJTn5qFPP pela solução 100% gratuita para proteger a saúde dos seus colaboradores durante a pandemia do coronavírus pela gestão do registro de acesso digital. Faça já o seu. https://t.co/1iPPjRa1IU,2020-06-03T17:58:46.000Z,
1267560192201326592,1267560192201326592,0,0,0,0,1141053551386476544,"Crie um REGISTRO DE ACESSO 100% DIGITAL com ferramentas gratuitas para proteger sua equipe durante e pós-pandemia do coronavírus https://t.co/AXjfetpru6 via 
@ufpr @cptufpr @andrebmariano https://t.co/gpQXau68Vx",2020-06-01T20:54:34.000Z,
